date,temperature_2m,relative_humidity_2m,wind_speed_10m,City
2025-03-04 18:00:00+00:00,26.7,86.0,1.8,Chennai
2025-03-04 19:00:00+00:00,26.2,88.0,1.9386592,Chennai
2025-03-04 20:00:00+00:00,25.55,91.0,2.5959969,Chennai
2025-03-04 21:00:00+00:00,24.95,93.0,3.319036,Chennai
2025-03-04 22:00:00+00:00,24.55,94.0,3.319036,Chennai
2025-03-04 23:00:00+00:00,24.2,94.0,3.219938,Chennai
2025-03-05 00:00:00+00:00,23.85,95.0,2.5455842,Chennai
2025-03-05 01:00:00+00:00,23.5,95.0,3.396233,Chennai
2025-03-05 02:00:00+00:00,24.35,90.0,3.7064266,Chennai
2025-03-05 03:00:00+00:00,26.6,81.0,4.6800003,Chennai
2025-03-05 04:00:00+00:00,28.9,71.0,5.506941,Chennai
2025-03-05 05:00:00+00:00,30.85,62.0,5.0528407,Chennai
2025-03-05 06:00:00+00:00,33.3,52.0,1.9386592,Chennai
2025-03-05 07:00:00+00:00,35.15,43.0,4.510787,Chennai
2025-03-05 08:00:00+00:00,35.75,42.0,7.628263,Chennai
2025-03-05 09:00:00+00:00,34.8,47.0,9.693296,Chennai
2025-03-05 10:00:00+00:00,33.7,47.0,9.659814,Chennai
2025-03-05 11:00:00+00:00,32.35,50.0,8.707237,Chennai
2025-03-05 12:00:00+00:00,31.15,61.0,8.217153,Chennai
2025-03-05 13:00:00+00:00,29.3,72.0,7.7879906,Chennai
2025-03-05 14:00:00+00:00,28.3,82.0,6.9153743,Chennai
2025-03-05 15:00:00+00:00,27.95,84.0,6.3690495,Chennai
2025-03-05 16:00:00+00:00,27.65,82.0,5.00128,Chennai
2025-03-05 17:00:00+00:00,27.25,82.0,3.7585104,Chennai
2025-03-05 18:00:00+00:00,26.7,86.0,2.5455842,Chennai
2025-03-05 19:00:00+00:00,26.35,88.0,2.4149535,Chennai
2025-03-05 20:00:00+00:00,25.9,90.0,3.096837,Chennai
2025-03-05 21:00:00+00:00,25.6,92.0,3.7064266,Chennai
2025-03-05 22:00:00+00:00,25.4,93.0,3.8268526,Chennai
2025-03-05 23:00:00+00:00,25.05,94.0,3.8939953,Chennai
2025-03-06 00:00:00+00:00,24.5,95.0,3.5455887,Chennai
2025-03-06 01:00:00+00:00,24.3,95.0,3.7585104,Chennai
2025-03-06 02:00:00+00:00,24.9,90.0,4.452954,Chennai
2025-03-06 03:00:00+00:00,27.2,77.0,6.763786,Chennai
2025-03-06 04:00:00+00:00,30.65,55.0,7.5942082,Chennai
2025-03-06 05:00:00+00:00,34.15,39.0,6.489992,Chennai
2025-03-06 06:00:00+00:00,37.05,27.0,1.2979984,Chennai
2025-03-06 07:00:00+00:00,37.7,26.0,9.449572,Chennai
2025-03-06 08:00:00+00:00,36.25,39.0,12.55879,Chennai
2025-03-06 09:00:00+00:00,34.5,47.0,13.207634,Chennai
2025-03-06 10:00:00+00:00,34.0,42.0,12.303366,Chennai
2025-03-06 11:00:00+00:00,33.0,42.0,11.983188,Chennai
2025-03-06 12:00:00+00:00,32.35,40.0,11.019764,Chennai
2025-03-06 13:00:00+00:00,30.25,50.0,8.707237,Chennai
2025-03-06 14:00:00+00:00,29.1,58.0,6.0347,Chennai
2025-03-06 15:00:00+00:00,28.1,68.0,4.68,Chennai
2025-03-06 16:00:00+00:00,27.4,74.0,3.7585104,Chennai
2025-03-06 17:00:00+00:00,26.85,78.0,3.096837,Chennai
2025-03-06 18:00:00+00:00,26.65,75.0,1.2979984,Chennai
2025-03-06 19:00:00+00:00,26.3,75.0,1.835647,Chennai
2025-03-06 20:00:00+00:00,25.65,79.0,2.3051248,Chennai
2025-03-06 21:00:00+00:00,25.15,80.0,3.219938,Chennai
2025-03-06 22:00:00+00:00,23.75,85.0,3.6,Chennai
2025-03-06 23:00:00+00:00,23.15,83.0,3.2399998,Chennai
2025-03-07 00:00:00+00:00,22.9,82.0,2.16,Chennai
2025-03-07 01:00:00+00:00,22.7,79.0,1.835647,Chennai
2025-03-07 02:00:00+00:00,23.6,73.0,1.484318,Chennai
2025-03-07 03:00:00+00:00,26.7,60.0,2.5959969,Chennai
2025-03-07 04:00:00+00:00,29.1,58.0,1.8,Chennai
2025-03-07 05:00:00+00:00,31.65,47.0,1.9386592,Chennai
2025-03-07 06:00:00+00:00,34.2,34.0,3.6179552,Chennai
2025-03-07 07:00:00+00:00,35.0,32.0,7.5685663,Chennai
2025-03-07 08:00:00+00:00,34.7,36.0,10.1376915,Chennai
2025-03-07 09:00:00+00:00,33.75,37.0,12.074766,Chennai
2025-03-07 10:00:00+00:00,32.85,35.0,11.659777,Chennai
2025-03-07 11:00:00+00:00,31.45,46.0,11.183201,Chennai
2025-03-07 12:00:00+00:00,29.55,58.0,10.495713,Chennai
2025-03-07 13:00:00+00:00,27.9,67.0,8.707238,Chennai
2025-03-07 14:00:00+00:00,27.1,73.0,6.9899354,Chennai
2025-03-07 15:00:00+00:00,26.65,75.0,5.8603754,Chennai
2025-03-07 16:00:00+00:00,26.25,77.0,4.896529,Chennai
2025-03-07 17:00:00+00:00,25.95,78.0,4.198285,Chennai
2025-03-07 18:00:00+00:00,25.7,81.0,3.319036,Chennai
2025-03-07 19:00:00+00:00,25.5,82.0,2.1897945,Chennai
2025-03-07 20:00:00+00:00,25.15,84.0,2.5455842,Chennai
2025-03-07 21:00:00+00:00,24.85,85.0,2.9024127,Chennai
2025-03-07 22:00:00+00:00,24.4,87.0,3.319036,Chennai
2025-03-07 23:00:00+00:00,23.9,90.0,3.2599385,Chennai
2025-02-04 00:00:00+00:00,18.4065,62.0,4.6938257,Ahmedabad
2025-02-04 01:00:00+00:00,17.956501,63.0,4.39436,Ahmedabad
2025-02-04 02:00:00+00:00,17.4065,64.0,4.3349743,Ahmedabad
2025-02-04 03:00:00+00:00,18.0565,61.0,5.0911684,Ahmedabad
2025-02-04 04:00:00+00:00,20.3565,51.0,6.696387,Ahmedabad
2025-02-04 05:00:00+00:00,22.9065,43.0,5.904439,Ahmedabad
2025-02-04 06:00:00+00:00,25.7565,32.0,7.386582,Ahmedabad
2025-02-04 07:00:00+00:00,27.706501,26.0,10.514218,Ahmedabad
2025-02-04 08:00:00+00:00,28.6565,23.0,11.720751,Ahmedabad
2025-02-04 09:00:00+00:00,29.0065,23.0,12.229406,Ahmedabad
2025-02-04 10:00:00+00:00,28.8565,22.0,11.966954,Ahmedabad
2025-02-04 11:00:00+00:00,28.3065,23.0,11.457958,Ahmedabad
2025-02-04 12:00:00+00:00,27.5065,24.0,9.422101,Ahmedabad
2025-02-04 13:00:00+00:00,25.6565,27.0,6.8777895,Ahmedabad
2025-02-04 14:00:00+00:00,23.5065,33.0,6.4096174,Ahmedabad
2025-02-04 15:00:00+00:00,21.956501,36.0,7.145796,Ahmedabad
2025-02-04 16:00:00+00:00,20.6065,39.0,7.653705,Ahmedabad
2025-02-04 17:00:00+00:00,19.456501,42.0,7.386582,Ahmedabad
2025-02-04 18:00:00+00:00,18.6565,45.0,6.1094027,Ahmedabad
2025-02-04 19:00:00+00:00,18.0565,45.0,5.1165614,Ahmedabad
2025-02-04 20:00:00+00:00,17.5065,46.0,4.8965297,Ahmedabad
2025-02-04 21:00:00+00:00,16.9065,46.0,4.6938257,Ahmedabad
2025-02-04 22:00:00+00:00,16.1565,48.0,4.6102495,Ahmedabad
2025-02-04 23:00:00+00:00,15.4065,51.0,4.3349743,Ahmedabad
2025-02-05 00:00:00+00:00,14.8065,57.0,4.1046314,Ahmedabad
2025-02-05 01:00:00+00:00,14.356501,59.0,3.8939953,Ahmedabad
2025-02-05 02:00:00+00:00,14.0065,60.0,4.0249224,Ahmedabad
2025-02-05 03:00:00+00:00,14.8065,59.0,4.0249224,Ahmedabad
2025-02-05 04:00:00+00:00,17.956501,48.0,5.4119864,Ahmedabad
2025-02-05 05:00:00+00:00,21.6565,37.0,6.9527545,Ahmedabad
2025-02-05 06:00:00+00:00,25.2565,28.0,9.178235,Ahmedabad
2025-02-05 07:00:00+00:00,26.8065,21.0,10.948973,Ahmedabad
2025-02-05 08:00:00+00:00,27.6065,20.0,10.195057,Ahmedabad
2025-02-05 09:00:00+00:00,27.956501,20.0,10.009036,Ahmedabad
2025-02-05 10:00:00+00:00,28.0565,20.0,9.585739,Ahmedabad
2025-02-05 11:00:00+00:00,27.706501,21.0,9.19939,Ahmedabad
2025-02-05 12:00:00+00:00,27.3565,23.0,6.792466,Ahmedabad
2025-02-05 13:00:00+00:00,25.3565,28.0,4.198285,Ahmedabad
2025-02-05 14:00:00+00:00,23.5565,34.0,3.396233,Ahmedabad
2025-02-05 15:00:00+00:00,22.2565,39.0,3.319036,Ahmedabad
2025-02-05 16:00:00+00:00,21.1065,41.0,3.563818,Ahmedabad
2025-02-05 17:00:00+00:00,20.0565,44.0,3.7064266,Ahmedabad
2025-02-05 18:00:00+00:00,17.9065,51.0,4.3349743,Ahmedabad
2025-02-05 19:00:00+00:00,16.9065,52.0,4.6938252,Ahmedabad
2025-02-05 20:00:00+00:00,16.0565,54.0,5.2416787,Ahmedabad
2025-02-05 21:00:00+00:00,15.5065,53.0,5.4833565,Ahmedabad
2025-02-05 22:00:00+00:00,15.2565,52.0,6.297428,Ahmedabad
2025-02-05 23:00:00+00:00,14.9565,52.0,6.297428,Ahmedabad
2025-02-06 00:00:00+00:00,15.106501,51.0,6.193674,Ahmedabad
2025-02-06 01:00:00+00:00,14.7565,52.0,6.696387,Ahmedabad
2025-02-06 02:00:00+00:00,14.4565,52.0,6.9153743,Ahmedabad
2025-02-06 03:00:00+00:00,15.6565,49.0,7.386582,Ahmedabad
2025-02-06 04:00:00+00:00,18.7565,40.0,9.422101,Ahmedabad
2025-02-06 05:00:00+00:00,22.1565,32.0,10.514218,Ahmedabad
2025-02-06 06:00:00+00:00,25.0565,24.0,15.463246,Ahmedabad
2025-02-06 07:00:00+00:00,26.6565,22.0,16.854767,Ahmedabad
2025-02-06 08:00:00+00:00,27.706501,19.0,15.941944,Ahmedabad
2025-02-06 09:00:00+00:00,28.3565,17.0,14.693999,Ahmedabad
2025-02-06 10:00:00+00:00,28.6065,16.0,13.608762,Ahmedabad
2025-02-06 11:00:00+00:00,28.3065,16.0,12.768586,Ahmedabad
2025-02-06 12:00:00+00:00,27.456501,21.0,10.009036,Ahmedabad
2025-02-06 13:00:00+00:00,25.4065,26.0,6.638072,Ahmedabad
2025-02-06 14:00:00+00:00,23.0565,35.0,5.8603754,Ahmedabad
2025-02-06 15:00:00+00:00,21.6065,39.0,5.6002855,Ahmedabad
2025-02-06 16:00:00+00:00,20.6065,41.0,6.1305785,Ahmedabad
2025-02-06 17:00:00+00:00,19.8565,43.0,6.193674,Ahmedabad
2025-02-06 18:00:00+00:00,19.456501,42.0,7.42159,Ahmedabad
2025-02-06 19:00:00+00:00,18.9065,44.0,8.435069,Ahmedabad
2025-02-06 20:00:00+00:00,18.3065,46.0,8.669949,Ahmedabad
2025-02-06 21:00:00+00:00,17.8065,47.0,8.942214,Ahmedabad
2025-02-06 22:00:00+00:00,17.4065,47.0,8.942214,Ahmedabad
2025-02-06 23:00:00+00:00,17.1065,47.0,8.913181,Ahmedabad
2025-02-07 00:00:00+00:00,17.2565,45.0,9.1641035,Ahmedabad
2025-02-07 01:00:00+00:00,16.8565,44.0,8.942214,Ahmedabad
2025-02-07 02:00:00+00:00,16.5565,44.0,9.0,Ahmedabad
2025-02-07 03:00:00+00:00,17.5065,42.0,9.693296,Ahmedabad
2025-02-07 04:00:00+00:00,20.0065,38.0,10.144082,Ahmedabad
2025-02-07 05:00:00+00:00,23.0565,33.0,13.779114,Ahmedabad
2025-02-07 06:00:00+00:00,25.8065,27.0,14.345898,Ahmedabad
2025-02-07 07:00:00+00:00,27.5065,24.0,15.034041,Ahmedabad
2025-02-07 08:00:00+00:00,28.7565,22.0,14.118243,Ahmedabad
2025-02-07 09:00:00+00:00,29.5565,21.0,12.904882,Ahmedabad
2025-02-07 10:00:00+00:00,29.8565,21.0,11.753877,Ahmedabad
2025-02-07 11:00:00+00:00,29.6065,21.0,10.805998,Ahmedabad
2025-02-07 12:00:00+00:00,28.6565,25.0,8.0899935,Ahmedabad
2025-02-07 13:00:00+00:00,26.706501,29.0,5.6233797,Ahmedabad
2025-02-07 14:00:00+00:00,24.456501,36.0,4.8433046,Ahmedabad
2025-02-07 15:00:00+00:00,23.0565,39.0,4.5820518,Ahmedabad
2025-02-07 16:00:00+00:00,21.9065,41.0,4.8433046,Ahmedabad
2025-02-07 17:00:00+00:00,20.956501,42.0,4.8965297,Ahmedabad
2025-02-07 18:00:00+00:00,20.0565,43.0,5.495161,Ahmedabad
2025-02-07 19:00:00+00:00,19.456501,44.0,5.6233797,Ahmedabad
2025-02-07 20:00:00+00:00,18.9065,45.0,6.1094027,Ahmedabad
2025-02-07 21:00:00+00:00,18.4065,46.0,6.638072,Ahmedabad
2025-02-07 22:00:00+00:00,18.1565,47.0,7.653705,Ahmedabad
2025-02-07 23:00:00+00:00,17.8565,47.0,8.209263,Ahmedabad
2025-02-08 00:00:00+00:00,17.706501,46.0,8.4963045,Ahmedabad
2025-02-08 01:00:00+00:00,17.456501,47.0,8.587338,Ahmedabad
2025-02-08 02:00:00+00:00,17.1565,48.0,8.217153,Ahmedabad
2025-02-08 03:00:00+00:00,17.956501,47.0,8.217153,Ahmedabad
2025-02-08 04:00:00+00:00,20.4065,41.0,9.360001,Ahmedabad
2025-02-08 05:00:00+00:00,23.2565,36.0,10.365251,Ahmedabad
2025-02-08 06:00:00+00:00,26.7565,31.0,10.137692,Ahmedabad
2025-02-08 07:00:00+00:00,28.8565,28.0,10.041354,Ahmedabad
2025-02-08 08:00:00+00:00,30.456501,26.0,8.905908,Ahmedabad
2025-02-08 09:00:00+00:00,31.4065,25.0,7.771331,Ahmedabad
2025-02-08 10:00:00+00:00,31.7565,24.0,6.725354,Ahmedabad
2025-02-08 11:00:00+00:00,31.5565,24.0,5.5887027,Ahmedabad
2025-02-08 12:00:00+00:00,30.6565,29.0,4.379589,Ahmedabad
2025-02-08 13:00:00+00:00,28.6065,36.0,3.8773184,Ahmedabad
2025-02-08 14:00:00+00:00,26.456501,42.0,4.3498964,Ahmedabad
2025-02-08 15:00:00+00:00,24.8065,47.0,5.0142193,Ahmedabad
2025-02-08 16:00:00+00:00,23.6565,49.0,4.6800003,Ahmedabad
2025-02-08 17:00:00+00:00,22.706501,51.0,4.829907,Ahmedabad
2025-02-08 18:00:00+00:00,21.3565,55.0,4.6938257,Ahmedabad
2025-02-08 19:00:00+00:00,20.5565,57.0,4.8965297,Ahmedabad
2025-02-08 20:00:00+00:00,19.8065,58.0,4.8433046,Ahmedabad
2025-02-08 21:00:00+00:00,19.206501,59.0,4.8433046,Ahmedabad
2025-02-08 22:00:00+00:00,18.6065,58.0,4.6102495,Ahmedabad
2025-02-08 23:00:00+00:00,18.0065,58.0,4.6102495,Ahmedabad
2025-02-09 00:00:00+00:00,17.3065,61.0,4.3349743,Ahmedabad
2025-02-09 01:00:00+00:00,16.8565,61.0,4.39436,Ahmedabad
2025-02-09 02:00:00+00:00,16.5565,60.0,4.6938257,Ahmedabad
2025-02-09 03:00:00+00:00,17.5565,58.0,4.6102495,Ahmedabad
2025-02-09 04:00:00+00:00,20.7565,49.0,5.6233797,Ahmedabad
2025-02-09 05:00:00+00:00,24.206501,41.0,7.24486,Ahmedabad
2025-02-09 06:00:00+00:00,27.8065,34.0,5.815978,Ahmedabad
2025-02-09 07:00:00+00:00,30.1065,29.0,4.198285,Ahmedabad
2025-02-09 08:00:00+00:00,31.6565,24.0,2.9024127,Ahmedabad
2025-02-09 09:00:00+00:00,32.4565,22.0,3.8268526,Ahmedabad
2025-02-09 10:00:00+00:00,32.8065,21.0,5.8048253,Ahmedabad
2025-02-09 11:00:00+00:00,32.6565,20.0,5.991594,Ahmedabad
2025-02-09 12:00:00+00:00,32.2065,22.0,4.1046314,Ahmedabad
2025-02-09 13:00:00+00:00,29.9065,28.0,3.563818,Ahmedabad
2025-02-09 14:00:00+00:00,27.6065,33.0,4.1046314,Ahmedabad
2025-02-09 15:00:00+00:00,25.6065,36.0,4.510787,Ahmedabad
2025-02-09 16:00:00+00:00,24.206501,38.0,4.2136917,Ahmedabad
2025-02-09 17:00:00+00:00,23.0565,40.0,4.379589,Ahmedabad
2025-02-09 18:00:00+00:00,21.206501,49.0,3.6179552,Ahmedabad
2025-02-09 19:00:00+00:00,20.456501,49.0,3.6179552,Ahmedabad
2025-02-09 20:00:00+00:00,19.706501,51.0,3.6179552,Ahmedabad
2025-02-09 21:00:00+00:00,18.8565,54.0,3.9763298,Ahmedabad
2025-02-09 22:00:00+00:00,17.956501,57.0,3.9763298,Ahmedabad
2025-02-09 23:00:00+00:00,17.1565,60.0,4.0249224,Ahmedabad
2025-02-10 00:00:00+00:00,16.1065,65.0,2.968636,Ahmedabad
2025-02-10 01:00:00+00:00,15.856501,64.0,2.1897945,Ahmedabad
2025-02-10 02:00:00+00:00,15.5065,64.0,1.08,Ahmedabad
2025-02-10 03:00:00+00:00,16.9065,62.0,1.4399999,Ahmedabad
2025-02-10 04:00:00+00:00,20.706501,51.0,1.484318,Ahmedabad
2025-02-10 05:00:00+00:00,25.0065,40.0,2.52,Ahmedabad
2025-02-10 06:00:00+00:00,28.456501,31.0,3.319036,Ahmedabad
2025-02-10 07:00:00+00:00,30.456501,26.0,4.510787,Ahmedabad
2025-02-10 08:00:00+00:00,31.8065,23.0,5.3517847,Ahmedabad
2025-02-10 09:00:00+00:00,32.4065,22.0,5.904439,Ahmedabad
2025-02-10 10:00:00+00:00,32.4565,22.0,6.1305785,Ahmedabad
2025-02-10 11:00:00+00:00,32.0065,21.0,5.6002855,Ahmedabad
2025-02-10 12:00:00+00:00,31.1565,25.0,4.3349743,Ahmedabad
2025-02-10 13:00:00+00:00,28.3565,35.0,3.6,Ahmedabad
2025-02-10 14:00:00+00:00,25.8065,40.0,4.39436,Ahmedabad
2025-02-10 15:00:00+00:00,23.9065,45.0,4.510787,Ahmedabad
2025-02-10 16:00:00+00:00,22.8565,46.0,4.198285,Ahmedabad
2025-02-10 17:00:00+00:00,22.1065,48.0,3.7064266,Ahmedabad
2025-02-10 18:00:00+00:00,20.1065,57.0,3.7585104,Ahmedabad
2025-02-10 19:00:00+00:00,19.5065,56.0,3.6179552,Ahmedabad
2025-02-10 20:00:00+00:00,18.9065,57.0,3.9763298,Ahmedabad
2025-02-10 21:00:00+00:00,18.3065,58.0,4.379589,Ahmedabad
2025-02-10 22:00:00+00:00,17.206501,62.0,3.8939953,Ahmedabad
2025-02-10 23:00:00+00:00,15.856501,68.0,4.452954,Ahmedabad
2025-02-11 00:00:00+00:00,15.0065,73.0,3.7064266,Ahmedabad
2025-02-11 01:00:00+00:00,14.8065,74.0,3.8939953,Ahmedabad
2025-02-11 02:00:00+00:00,14.7565,74.0,4.8965297,Ahmedabad
2025-02-11 03:00:00+00:00,16.6565,70.0,5.3999996,Ahmedabad
2025-02-11 04:00:00+00:00,19.8565,63.0,5.0911684,Ahmedabad
2025-02-11 05:00:00+00:00,23.206501,54.0,6.4096174,Ahmedabad
2025-02-11 06:00:00+00:00,26.1065,48.0,5.8603754,Ahmedabad
2025-02-11 07:00:00+00:00,28.4065,38.0,6.3690495,Ahmedabad
2025-02-11 08:00:00+00:00,29.8565,35.0,5.8048253,Ahmedabad
2025-02-11 09:00:00+00:00,30.5565,33.0,6.638072,Ahmedabad
2025-02-11 10:00:00+00:00,30.706501,32.0,7.2359104,Ahmedabad
2025-02-11 11:00:00+00:00,30.3565,31.0,7.6367526,Ahmedabad
2025-02-11 12:00:00+00:00,29.3065,38.0,4.32,Ahmedabad
2025-02-11 13:00:00+00:00,26.5065,49.0,3.6,Ahmedabad
2025-02-11 14:00:00+00:00,24.1065,54.0,4.3349743,Ahmedabad
2025-02-11 15:00:00+00:00,22.4065,58.0,4.5536795,Ahmedabad
2025-02-11 16:00:00+00:00,21.206501,62.0,4.39436,Ahmedabad
2025-02-11 17:00:00+00:00,20.456501,64.0,4.072935,Ahmedabad
2025-02-11 18:00:00+00:00,20.7565,64.0,2.8116899,Ahmedabad
2025-02-11 19:00:00+00:00,20.3565,64.0,3.096837,Ahmedabad
2025-02-11 20:00:00+00:00,19.9065,66.0,5.0142193,Ahmedabad
2025-02-11 21:00:00+00:00,19.4065,69.0,7.172949,Ahmedabad
2025-02-11 22:00:00+00:00,17.7565,82.0,4.198285,Ahmedabad
2025-02-11 23:00:00+00:00,17.206501,88.0,4.3349743,Ahmedabad
2025-02-12 00:00:00+00:00,16.9065,91.0,4.072935,Ahmedabad
2025-02-12 01:00:00+00:00,16.9065,92.0,3.8268526,Ahmedabad
2025-02-12 02:00:00+00:00,16.7565,92.0,3.096837,Ahmedabad
2025-02-12 03:00:00+00:00,18.0065,89.0,2.8116899,Ahmedabad
2025-02-12 04:00:00+00:00,21.3065,74.0,4.3349743,Ahmedabad
2025-02-12 05:00:00+00:00,24.4065,62.0,4.8433046,Ahmedabad
2025-02-12 06:00:00+00:00,27.1565,51.0,3.563818,Ahmedabad
2025-02-12 07:00:00+00:00,29.3565,41.0,4.6800003,Ahmedabad
2025-02-12 08:00:00+00:00,30.706501,31.0,6.162207,Ahmedabad
2025-02-12 09:00:00+00:00,31.3065,28.0,6.130579,Ahmedabad
2025-02-12 10:00:00+00:00,31.3565,27.0,5.7599998,Ahmedabad
2025-02-12 11:00:00+00:00,30.9065,28.0,5.7599998,Ahmedabad
2025-02-12 12:00:00+00:00,30.4065,29.0,5.154415,Ahmedabad
2025-02-12 13:00:00+00:00,28.1065,39.0,3.6,Ahmedabad
2025-02-12 14:00:00+00:00,26.0065,44.0,4.1046314,Ahmedabad
2025-02-12 15:00:00+00:00,24.456501,48.0,3.8939953,Ahmedabad
2025-02-12 16:00:00+00:00,23.6065,50.0,3.6,Ahmedabad
2025-02-12 17:00:00+00:00,22.5565,53.0,4.3349743,Ahmedabad
2025-02-12 18:00:00+00:00,22.0565,54.0,4.3349743,Ahmedabad
2025-02-12 19:00:00+00:00,21.1065,58.0,4.3349743,Ahmedabad
2025-02-12 20:00:00+00:00,20.2565,61.0,4.3498964,Ahmedabad
2025-02-12 21:00:00+00:00,19.5065,62.0,4.5536795,Ahmedabad
2025-02-12 22:00:00+00:00,19.0565,58.0,4.6938252,Ahmedabad
2025-02-12 23:00:00+00:00,18.8065,54.0,5.0528407,Ahmedabad
2025-02-13 00:00:00+00:00,18.6565,51.0,4.829907,Ahmedabad
2025-02-13 01:00:00+00:00,18.2565,52.0,5.1165614,Ahmedabad
2025-02-13 02:00:00+00:00,17.956501,53.0,5.1165614,Ahmedabad
2025-02-13 03:00:00+00:00,19.0065,52.0,4.39436,Ahmedabad
2025-02-13 04:00:00+00:00,22.0065,45.0,5.315336,Ahmedabad
2025-02-13 05:00:00+00:00,25.206501,36.0,7.9036193,Ahmedabad
2025-02-13 06:00:00+00:00,28.8065,22.0,8.534353,Ahmedabad
2025-02-13 07:00:00+00:00,30.706501,18.0,9.565437,Ahmedabad
2025-02-13 08:00:00+00:00,31.6565,18.0,7.5685663,Ahmedabad
2025-02-13 09:00:00+00:00,32.1065,17.0,5.8603754,Ahmedabad
2025-02-13 10:00:00+00:00,32.3065,17.0,5.154415,Ahmedabad
2025-02-13 11:00:00+00:00,32.1065,16.0,5.0911684,Ahmedabad
2025-02-13 12:00:00+00:00,31.4065,19.0,3.9763298,Ahmedabad
2025-02-13 13:00:00+00:00,29.6565,26.0,2.2768397,Ahmedabad
2025-02-13 14:00:00+00:00,28.206501,30.0,2.5959969,Ahmedabad
2025-02-13 15:00:00+00:00,26.8565,31.0,2.4149535,Ahmedabad
2025-02-13 16:00:00+00:00,25.956501,31.0,2.4149535,Ahmedabad
2025-02-13 17:00:00+00:00,24.8565,32.0,2.5455842,Ahmedabad
2025-02-13 18:00:00+00:00,23.1065,40.0,3.0758414,Ahmedabad
2025-02-13 19:00:00+00:00,22.2565,42.0,3.5455887,Ahmedabad
2025-02-13 20:00:00+00:00,22.0065,43.0,4.1046314,Ahmedabad
2025-02-13 21:00:00+00:00,20.5065,48.0,3.9763298,Ahmedabad
2025-02-13 22:00:00+00:00,19.3565,53.0,3.4152596,Ahmedabad
2025-02-13 23:00:00+00:00,18.6565,56.0,3.396233,Ahmedabad
2025-02-14 00:00:00+00:00,17.706501,62.0,3.219938,Ahmedabad
2025-02-14 01:00:00+00:00,17.0565,64.0,3.319036,Ahmedabad
2025-02-14 02:00:00+00:00,16.456501,66.0,3.096837,Ahmedabad
2025-02-14 03:00:00+00:00,17.1565,66.0,2.0991426,Ahmedabad
2025-02-14 04:00:00+00:00,20.456501,56.0,1.2979984,Ahmedabad
2025-02-14 05:00:00+00:00,24.7565,44.0,1.4399999,Ahmedabad
2025-02-14 06:00:00+00:00,28.706501,32.0,0.71999997,Ahmedabad
2025-02-14 07:00:00+00:00,30.9065,27.0,1.2979984,Ahmedabad
2025-02-14 08:00:00+00:00,32.4065,23.0,2.9024127,Ahmedabad
2025-02-14 09:00:00+00:00,33.2065,21.0,4.3498964,Ahmedabad
2025-02-14 10:00:00+00:00,33.5565,21.0,5.4833565,Ahmedabad
2025-02-14 11:00:00+00:00,33.4065,21.0,6.151683,Ahmedabad
2025-02-14 12:00:00+00:00,32.2565,24.0,3.96,Ahmedabad
2025-02-14 13:00:00+00:00,29.956501,33.0,3.2599385,Ahmedabad
2025-02-14 14:00:00+00:00,27.8065,37.0,3.671294,Ahmedabad
2025-02-14 15:00:00+00:00,26.1565,40.0,3.7585104,Ahmedabad
2025-02-14 16:00:00+00:00,25.1565,41.0,3.396233,Ahmedabad
2025-02-14 17:00:00+00:00,24.5565,41.0,2.3051248,Ahmedabad
2025-02-14 18:00:00+00:00,22.2565,49.0,0.0,Ahmedabad
2025-02-14 19:00:00+00:00,21.3565,50.0,1.835647,Ahmedabad
2025-02-14 20:00:00+00:00,20.706501,51.0,4.0249224,Ahmedabad
2025-02-14 21:00:00+00:00,20.5065,50.0,4.5536795,Ahmedabad
2025-02-14 22:00:00+00:00,19.5565,52.0,5.0142193,Ahmedabad
2025-02-14 23:00:00+00:00,18.6065,54.0,5.154415,Ahmedabad
2025-02-15 00:00:00+00:00,17.206501,61.0,4.1046314,Ahmedabad
2025-02-15 01:00:00+00:00,16.456501,64.0,3.0758414,Ahmedabad
2025-02-15 02:00:00+00:00,15.9565,67.0,2.2768397,Ahmedabad
2025-02-15 03:00:00+00:00,17.5065,65.0,2.8116899,Ahmedabad
2025-02-15 04:00:00+00:00,21.1565,57.0,3.6,Ahmedabad
2025-02-15 05:00:00+00:00,24.5565,48.0,6.8777895,Ahmedabad
2025-02-15 06:00:00+00:00,27.3565,41.0,4.1046314,Ahmedabad
2025-02-15 07:00:00+00:00,29.5065,36.0,4.379589,Ahmedabad
2025-02-15 08:00:00+00:00,31.456501,32.0,6.130579,Ahmedabad
2025-02-15 09:00:00+00:00,32.7065,28.0,8.311245,Ahmedabad
2025-02-15 10:00:00+00:00,33.3065,23.0,8.350138,Ahmedabad
2025-02-15 11:00:00+00:00,33.1065,23.0,7.342588,Ahmedabad
2025-02-15 12:00:00+00:00,31.706501,33.0,3.319036,Ahmedabad
2025-02-15 13:00:00+00:00,29.2565,43.0,2.9024127,Ahmedabad
2025-02-15 14:00:00+00:00,27.206501,46.0,3.2599385,Ahmedabad
2025-02-15 15:00:00+00:00,25.8065,45.0,2.9024127,Ahmedabad
2025-02-15 16:00:00+00:00,24.6065,46.0,1.5273507,Ahmedabad
2025-02-15 17:00:00+00:00,23.3565,49.0,2.52,Ahmedabad
2025-02-15 18:00:00+00:00,22.8065,53.0,4.072935,Ahmedabad
